1.900000000000000000e+02 6.935000000000000000e+03
1.910000000000000000e+02 6.890000000000000000e+03
1.920000000000000000e+02 6.268000000000000000e+03
1.930000000000000000e+02 5.286000000000000000e+03
1.940000000000000000e+02 3.620000000000000000e+03
1.950000000000000000e+02 1.720000000000000000e+03
1.960000000000000000e+02 -6.630000000000000000e+02
1.970000000000000000e+02 -3.628000000000000000e+03
1.980000000000000000e+02 -6.347000000000000000e+03
1.990000000000000000e+02 -8.279000000000000000e+03
2.000000000000000000e+02 -9.917000000000000000e+03
2.010000000000000000e+02 -1.078400000000000000e+04
2.020000000000000000e+02 -1.160400000000000000e+04
2.030000000000000000e+02 -1.246000000000000000e+04
2.040000000000000000e+02 -1.315900000000000000e+04
2.050000000000000000e+02 -1.388800000000000000e+04
2.060000000000000000e+02 -1.449600000000000000e+04
2.070000000000000000e+02 -1.459600000000000000e+04
2.080000000000000000e+02 -1.446400000000000000e+04
2.090000000000000000e+02 -1.384200000000000000e+04
2.100000000000000000e+02 -1.281000000000000000e+04
2.110000000000000000e+02 -1.199800000000000000e+04
2.120000000000000000e+02 -1.119700000000000000e+04
2.130000000000000000e+02 -1.055900000000000000e+04
2.140000000000000000e+02 -1.024500000000000000e+04
2.150000000000000000e+02 -9.897000000000000000e+03
2.160000000000000000e+02 -9.736000000000000000e+03
2.170000000000000000e+02 -9.772000000000000000e+03
2.180000000000000000e+02 -9.909000000000000000e+03
2.190000000000000000e+02 -1.002000000000000000e+04
2.200000000000000000e+02 -1.023400000000000000e+04
2.210000000000000000e+02 -1.039000000000000000e+04
2.220000000000000000e+02 -1.067400000000000000e+04
2.230000000000000000e+02 -1.093100000000000000e+04
2.240000000000000000e+02 -1.112300000000000000e+04
2.250000000000000000e+02 -1.122700000000000000e+04
2.260000000000000000e+02 -1.113300000000000000e+04
2.270000000000000000e+02 -1.100500000000000000e+04
2.280000000000000000e+02 -1.059300000000000000e+04
2.290000000000000000e+02 -1.017000000000000000e+04
2.300000000000000000e+02 -9.564000000000000000e+03
2.310000000000000000e+02 -8.885000000000000000e+03
2.320000000000000000e+02 -8.115000000000000000e+03
2.330000000000000000e+02 -7.271000000000000000e+03
2.340000000000000000e+02 -6.229000000000000000e+03
2.350000000000000000e+02 -5.281000000000000000e+03
2.360000000000000000e+02 -4.291000000000000000e+03
2.370000000000000000e+02 -3.558000000000000000e+03
2.380000000000000000e+02 -3.052000000000000000e+03
2.390000000000000000e+02 -2.551000000000000000e+03
2.400000000000000000e+02 -2.135000000000000000e+03
2.410000000000000000e+02 -1.760000000000000000e+03
2.420000000000000000e+02 -1.349000000000000000e+03
2.430000000000000000e+02 -1.132000000000000000e+03
2.440000000000000000e+02 -9.160000000000000000e+02
2.450000000000000000e+02 -6.610000000000000000e+02
2.460000000000000000e+02 -4.960000000000000000e+02
2.470000000000000000e+02 -4.570000000000000000e+02
2.480000000000000000e+02 -4.230000000000000000e+02
2.490000000000000000e+02 -1.740000000000000000e+02
