1.900000000000000000e+02 1.171900000000000000e+04
1.910000000000000000e+02 1.342400000000000000e+04
1.920000000000000000e+02 1.520000000000000000e+04
1.930000000000000000e+02 1.661300000000000000e+04
1.940000000000000000e+02 1.724500000000000000e+04
1.950000000000000000e+02 1.718100000000000000e+04
1.960000000000000000e+02 1.563400000000000000e+04
1.970000000000000000e+02 1.288000000000000000e+04
1.980000000000000000e+02 9.289000000000000000e+03
1.990000000000000000e+02 5.154000000000000000e+03
2.000000000000000000e+02 9.820000000000000000e+02
2.010000000000000000e+02 -2.838000000000000000e+03
2.020000000000000000e+02 -6.311000000000000000e+03
2.030000000000000000e+02 -8.994000000000000000e+03
2.040000000000000000e+02 -1.069800000000000000e+04
2.050000000000000000e+02 -1.179200000000000000e+04
2.060000000000000000e+02 -1.208400000000000000e+04
2.070000000000000000e+02 -1.172100000000000000e+04
2.080000000000000000e+02 -1.119100000000000000e+04
2.090000000000000000e+02 -1.030000000000000000e+04
2.100000000000000000e+02 -9.323000000000000000e+03
2.110000000000000000e+02 -8.656000000000000000e+03
2.120000000000000000e+02 -8.156000000000000909e+03
2.130000000000000000e+02 -7.783000000000000000e+03
2.140000000000000000e+02 -7.772000000000000000e+03
2.150000000000000000e+02 -7.779000000000000000e+03
2.160000000000000000e+02 -8.023999999999999091e+03
2.170000000000000000e+02 -8.436000000000000000e+03
2.180000000000000000e+02 -8.922000000000000000e+03
2.190000000000000000e+02 -9.420000000000000000e+03
2.200000000000000000e+02 -9.840000000000000000e+03
2.210000000000000000e+02 -1.020700000000000000e+04
2.220000000000000000e+02 -1.043300000000000000e+04
2.230000000000000000e+02 -1.059000000000000000e+04
2.240000000000000000e+02 -1.061100000000000000e+04
2.250000000000000000e+02 -1.048000000000000000e+04
2.260000000000000000e+02 -1.010600000000000000e+04
2.270000000000000000e+02 -9.643000000000000000e+03
2.280000000000000000e+02 -9.030000000000000000e+03
2.290000000000000000e+02 -8.451000000000000000e+03
2.300000000000000000e+02 -7.714000000000000000e+03
2.310000000000000000e+02 -6.876000000000000000e+03
2.320000000000000000e+02 -5.935000000000000000e+03
2.330000000000000000e+02 -5.050000000000000000e+03
2.340000000000000000e+02 -4.187000000000000000e+03
2.350000000000000000e+02 -3.404000000000000000e+03
2.360000000000000000e+02 -2.753000000000000000e+03
2.370000000000000000e+02 -2.150000000000000000e+03
2.380000000000000000e+02 -1.623000000000000000e+03
2.390000000000000000e+02 -1.187000000000000000e+03
2.400000000000000000e+02 -7.790000000000000000e+02
2.410000000000000000e+02 -4.280000000000000000e+02
2.420000000000000000e+02 -2.110000000000000000e+02
2.430000000000000000e+02 -2.300000000000000000e+01
2.440000000000000000e+02 4.100000000000000000e+01
2.450000000000000000e+02 9.600000000000000000e+01
2.460000000000000000e+02 1.780000000000000000e+02
2.470000000000000000e+02 2.560000000000000000e+02
2.480000000000000000e+02 3.150000000000000000e+02
2.490000000000000000e+02 4.010000000000000000e+02
