1.900000000000000000e+02 -8.560000000000000000e+03
1.910000000000000000e+02 -7.630000000000000000e+03
1.920000000000000000e+02 -5.946000000000000000e+03
1.930000000000000000e+02 -4.149000000000000000e+03
1.940000000000000000e+02 -2.538000000000000000e+03
1.950000000000000000e+02 -1.261000000000000000e+03
1.960000000000000000e+02 -1.062000000000000000e+03
1.970000000000000000e+02 -1.545000000000000000e+03
1.980000000000000000e+02 -2.704000000000000000e+03
1.990000000000000000e+02 -4.582000000000000000e+03
2.000000000000000000e+02 -6.489000000000000000e+03
2.010000000000000000e+02 -8.389000000000000000e+03
2.020000000000000000e+02 -1.004600000000000000e+04
2.030000000000000000e+02 -1.074400000000000000e+04
2.040000000000000000e+02 -1.049700000000000000e+04
2.050000000000000000e+02 -9.676000000000000000e+03
2.060000000000000000e+02 -8.125999999999999091e+03
2.070000000000000000e+02 -6.245000000000000000e+03
2.080000000000000000e+02 -4.711000000000000000e+03
2.090000000000000000e+02 -3.243000000000000000e+03
2.100000000000000000e+02 -2.103000000000000000e+03
2.110000000000000000e+02 -1.439000000000000000e+03
2.120000000000000000e+02 -9.970000000000000000e+02
2.130000000000000000e+02 -5.970000000000000000e+02
2.140000000000000000e+02 -4.640000000000000000e+02
2.150000000000000000e+02 -3.350000000000000000e+02
2.160000000000000000e+02 -3.240000000000000000e+02
2.170000000000000000e+02 -4.950000000000000000e+02
2.180000000000000000e+02 -6.720000000000000000e+02
2.190000000000000000e+02 -8.590000000000000000e+02
2.200000000000000000e+02 -9.450000000000000000e+02
2.210000000000000000e+02 -1.128000000000000000e+03
2.220000000000000000e+02 -1.193000000000000000e+03
2.230000000000000000e+02 -1.318000000000000000e+03
2.240000000000000000e+02 -1.383000000000000000e+03
2.250000000000000000e+02 -1.336000000000000000e+03
2.260000000000000000e+02 -1.250000000000000000e+03
2.270000000000000000e+02 -1.225000000000000000e+03
2.280000000000000000e+02 -1.147000000000000000e+03
2.290000000000000000e+02 -1.234000000000000000e+03
2.300000000000000000e+02 -1.232000000000000000e+03
2.310000000000000000e+02 -1.083000000000000000e+03
2.320000000000000000e+02 -8.790000000000000000e+02
2.330000000000000000e+02 -7.140000000000000000e+02
2.340000000000000000e+02 -5.250000000000000000e+02
2.350000000000000000e+02 -4.440000000000000000e+02
2.360000000000000000e+02 -4.280000000000000000e+02
2.370000000000000000e+02 -2.800000000000000000e+02
2.380000000000000000e+02 -7.400000000000000000e+01
2.390000000000000000e+02 4.100000000000000000e+01
2.400000000000000000e+02 2.120000000000000000e+02
2.410000000000000000e+02 3.250000000000000000e+02
2.420000000000000000e+02 2.820000000000000000e+02
2.430000000000000000e+02 3.660000000000000000e+02
2.440000000000000000e+02 3.480000000000000000e+02
2.450000000000000000e+02 3.510000000000000000e+02
2.460000000000000000e+02 3.980000000000000000e+02
2.470000000000000000e+02 5.060000000000000000e+02
2.480000000000000000e+02 5.950000000000000000e+02
2.490000000000000000e+02 6.600000000000000000e+02
