0.0318246 60.4745
0.0330835 59.7913
0.0343413 58.4534
0.0355991 57.1526
0.0368558 55.2684
0.0381126 53.4611
0.0393714 52.8752
0.0406292 51.7272
0.041887 50.6103
0.0431428 48.4658
0.0444027 48.4658
0.0456605 47.4364
0.0469183 46.4344
0.048175 44.9809
0.0494339 44.5092
0.0506917 43.5843
0.0519495 42.6837
0.0532083 42.2422
0.0544661 41.3764
0.0557226 40.026
0.0569796 38.9108
0.0582385 38.5182
0.0594973 38.1306
0.060753 36.6292
0.0620108 35.9068
0.0632697 35.5524
0.0645285 35.2025
0.0657863 34.5158
0.067042 33.1932
0.0682988 32.2437
0.0695587 32.2437
0.0708165 31.6301
0.0720743 31.0315
0.0733341 31.0315
0.0745919 30.4474
0.0758508 30.1606
0.0771065 29.0481
0.0783653 28.7783
0.0796242 28.5118
0.080882 27.9882
0.0821398 27.4771
0.0833976 26.978
0.0846564 26.7329
0.0859142 26.2514
0.087173 26.0149
0.0884298 25.3218
0.0896886 25.0962
0.0909465 24.6527
0.0922032 23.9949
0.0934631 24.0066
0.0947209 23.5882
0.0959808 23.5882
0.0972419 23.8486
0.0984974 22.9785
0.0997552 22.5834
0.101014 22.3893
0.102274 22.3893
0.103532 22.0076
0.104791 21.8199
0.106048 21.451
0.107306 21.0903
0.108565 20.9129
0.109824 20.7375
0.111083 20.5641
0.11234 20.223
0.113599 20.0553
0.114858 19.8894
0.116116 19.5631
0.117375 19.4027
0.118634 19.244
0.119893 19.244
0.121151 18.9317
0.12241 18.7781
0.123669 18.6262
0.124928 18.4759
0.126187 18.3273
0.127445 18.1803
0.128704 18.0348
0.129963 17.8909
0.131222 17.7485
0.13248 17.4684
0.133739 17.3305
0.134997 17.1941
0.136257 17.1941
0.137515 16.9257
0.138775 16.9257
0.140034 16.7936
0.141292 16.5336
0.142551 16.5336
0.14381 16.4056
0.145069 16.2789
0.146328 16.1536
0.147587 16.0296
0.148847 16.0296
0.150106 15.9069
0.151364 15.7855
0.152624 15.7855
0.153884 15.7855
0.155144 15.7855
0.156402 15.5464
0.15766 15.3122
0.158918 15.1969
0.160176 14.9699
0.161435 14.8581
0.162694 14.7475
0.163954 14.7475
0.165214 14.7475
0.166474 14.7475
0.167732 14.6379
0.168992 14.6379
0.170251 14.5295
0.17151 14.4222
0.172769 14.316
0.174028 14.2109
0.175286 14.1068
0.176545 14.0038
0.177805 14.0038
0.179064 13.9018
0.180323 13.8008
0.181583 13.8008
0.182843 13.8008
0.1841 13.6019
0.185359 13.5039
0.186619 13.5039
0.187878 13.4069
0.189138 13.4069
0.190397 13.3587
0.191656 13.3108
0.192916 13.3108
0.194173 13.0283
0.195433 13.0283
0.196693 13.0283
0.197953 13.0283
0.199211 12.8707
0.200471 12.936
0.201731 12.936
0.20299 12.8446
0.204249 12.7541
0.205509 12.7541
0.206767 12.5758
0.208027 12.5758
0.209285 12.4879
0.210545 12.4879
0.211804 12.4009
0.213063 12.3147
0.214322 12.2293
0.215582 12.2293
0.216838 11.9782
0.218099 12.0196
0.21936 12.0969
0.220618 11.9547
0.221877 11.8961
0.223137 11.8961
0.224397 11.8961
0.225656 11.8961
0.226915 11.8148
0.228175 11.8148
0.229433 11.6545
0.230693 11.6545
0.231952 11.5755
0.233211 11.4973
0.234468 11.343
0.235728 11.343
0.236988 11.343
0.238248 11.343
0.239508 11.343
0.240768 11.343
0.242027 11.267
0.243286 11.267
0.244545 11.1916
0.245804 11.117
0.247064 11.117
0.248324 11.117
0.249583 11.0431
0.250843 11.0431
0.252101 10.9699
0.25336 10.8973
0.25462 10.8973
0.255879 10.8255
0.257138 10.7543
0.258397 10.6838
0.259658 10.7898
0.260918 10.8255
0.262178 10.8255
0.263437 10.7543
0.264697 10.7543
0.265955 10.6139
0.267215 10.6139
0.268473 10.5447
0.269732 10.4761
0.270992 10.4761
0.272253 10.5447
0.273513 10.5447
0.274772 10.4761
0.276031 10.4421
0.277292 10.4761
0.278549 10.3409
0.279807 10.2081
0.281068 10.2742
0.282329 10.3409
0.283589 10.3409
0.284849 10.3409
0.286108 10.2742
0.287366 10.2081
0.288625 10.1426
0.289883 10.0135
0.291142 9.94976
0.292402 9.94976
0.293662 9.94976
0.294923 10.0135
0.296182 10.0135
0.297441 9.94976
0.298701 9.94976
0.299961 9.94976
0.301219 9.8241
0.302479 9.8241
0.30374 9.91363
0.304998 9.8241
0.306257 9.7182
0.307517 9.76213
0.308776 9.73135
0.310036 9.70071
0.311295 9.67021
0.312556 9.70071
0.313814 9.63985
0.315074 9.63985
0.316333 9.57954
0.317593 9.57954
0.318853 9.57954
0.320114 9.63985
0.321373 9.57954
0.322631 9.51978
0.32389 9.46054
0.32515 9.46054
0.326408 9.34367
0.327666 9.22887
0.328926 9.25738
0.330186 9.25738
0.331446 9.28601
0.332706 9.28601
0.333967 9.32714
0.335226 9.28601
0.336486 9.31478
0.337747 9.32714
0.339006 9.32714
0.340266 9.28601
0.341525 9.28601
0.342784 9.22887
0.344043 9.17224
0.345302 9.11611
0.346562 9.11611
0.347822 9.15359
0.349082 9.14027
0.35034 9.06048
0.351602 9.17224
0.352863 9.22887
0.354123 9.22887
0.355382 9.17224
0.356642 9.17224
0.357902 9.17224
0.359159 9.06048
0.360418 9.00534
0.361677 8.95069
0.362937 8.95069
0.364197 8.95069
0.365457 8.95069
0.366716 8.89651
0.367977 8.98099
0.369237 9.00534
0.370496 8.92741
0.371755 8.86961
0.373016 8.95069
0.374275 8.89651
0.375535 8.89651
0.376793 8.81995
0.378052 8.7896
0.379311 8.73684
0.38057 8.70706
0.381829 8.65266
0.383089 8.6327
0.38435 8.68454
0.385611 8.73684
0.38687 8.71302
0.388129 8.69048
0.389389 8.6893
0.390647 8.60231
0.391908 8.63977
0.393168 8.6327
0.394426 8.55579
0.395685 8.53038
0.396943 8.42982
0.399464 8.47529
0.400724 8.47529
0.401984 8.47988
0.403245 8.53038
0.404505 8.53038
0.405763 8.45479
0.407023 8.47988
0.408282 8.42982
0.409541 8.38019
0.410801 8.38019
0.412062 8.42982
0.413318 8.28222
0.414578 8.27143
0.415838 8.25315
0.417099 8.3212
